environment_id,task_row_index,source_no,family,temperature_celsius,chloride_molar,pH,test_method,test_method_family,test_method_category
epit_environment_0101,101,102,fe_alloy,80,0.00069999999999999999,7,"Potentiodynamic Polarization. The potential was controlled by a Wenkingt potentiostat (Model 68 TS-3) and changed in steps of 10 mV with a Wenking SMP 69 scanning potentiometer every hour for the positive polarization direction until the onset of pitting or appearance of pits, and every 100 s for the reverse scan until zero current. The potential was initially held at 150 mV for 1 h to attain stable current, whereupon the scanning potentiometer was activated.",potentiodynamic,36
epit_environment_0102,102,103,fe_alloy,80,0.00069999999999999999,7,"Potentiodynamic Polarization. The potential was controlled by a Wenkingt potentiostat (Model 68 TS-3) and changed in steps of 10 mV with a Wenking SMP 69 scanning potentiometer every hour for the positive polarization direction until the onset of pitting or appearance of pits, and every 100 s for the reverse scan until zero current. The potential was initially held at 150 mV for 1 h to attain stable current, whereupon the scanning potentiometer was activated.",potentiodynamic,36
epit_environment_0103,104,105,fe_alloy,40,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0104,105,106,fe_alloy,40,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0105,106,107,fe_alloy,40,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0106,107,108,fe_alloy,40,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0107,108,109,fe_alloy,50,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0108,109,110,fe_alloy,50,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0109,110,111,fe_alloy,50,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0110,111,112,fe_alloy,50,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0111,112,113,fe_alloy,75,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0112,113,114,fe_alloy,75,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0113,114,115,fe_alloy,75,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0114,115,116,fe_alloy,75,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0115,116,117,fe_alloy,90,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0116,117,118,fe_alloy,90,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0117,118,119,fe_alloy,90,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0118,119,120,fe_alloy,90,1,7,"Potentiodynamic Polarization. For pitting tests, specimens were allowed to passivate in air for at least 18 h prior to testing.",potentiodynamic,29
epit_environment_0119,120,121,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0120,121,122,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0121,122,123,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0122,123,124,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0123,124,125,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0124,125,126,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0125,126,127,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0126,127,128,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0127,128,129,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0128,129,130,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0129,130,131,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0130,131,132,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0131,132,133,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0132,133,134,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0133,134,135,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0134,135,136,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0135,136,137,fe_alloy,60,0.90000000000000002,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0136,137,138,fe_alloy,65,0.62,7,"Potentiodynamic Polarization. Potentiodynamic sweeps in hot 3.5% NaCl solution were carried out at a rate of 1 mV s-1. The tests were carried out in a glass three-electrode cell held in a water bath at 65 °C. In all experiments the rod under test was supported in a holder on the lid of the cell such that the end face just touched the surface of the test solution as described above. The counter electrode was a platinum wire, the reference electrode a saturated calomel electrode (SCE) at the same solution temperature; all potentials are given against the SCE. The potential at which the current density exceeded 50 uA cm-2 was defined as the pitting potential.",potentiodynamic,33
epit_environment_0137,138,139,fe_alloy,65,0.62,7,"Potentiodynamic Polarization. Potentiodynamic sweeps in hot 3.5% NaCl solution were carried out at a rate of 1 mV s-1. The tests were carried out in a glass three-electrode cell held in a water bath at 65 °C. In all experiments the rod under test was supported in a holder on the lid of the cell such that the end face just touched the surface of the test solution as described above. The counter electrode was a platinum wire, the reference electrode a saturated calomel electrode (SCE) at the same solution temperature; all potentials are given against the SCE. The potential at which the current density exceeded 50 uA cm-2 was defined as the pitting potential.",potentiodynamic,33
epit_environment_0138,139,140,fe_alloy,65,0.62,7,"Potentiodynamic Polarization. Potentiodynamic sweeps in hot 3.5% NaCl solution were carried out at a rate of 1 mV s-1. The tests were carried out in a glass three-electrode cell held in a water bath at 65 °C. In all experiments the rod under test was supported in a holder on the lid of the cell such that the end face just touched the surface of the test solution as described above. The counter electrode was a platinum wire, the reference electrode a saturated calomel electrode (SCE) at the same solution temperature; all potentials are given against the SCE. The potential at which the current density exceeded 50 uA cm-2 was defined as the pitting potential.",potentiodynamic,33
epit_environment_0139,140,141,fe_alloy,65,0.62,7,"Potentiodynamic Polarization. Potentiodynamic sweeps in hot 3.5% NaCl solution were carried out at a rate of 1 mV s-1. The tests were carried out in a glass three-electrode cell held in a water bath at 65 °C. In all experiments the rod under test was supported in a holder on the lid of the cell such that the end face just touched the surface of the test solution as described above. The counter electrode was a platinum wire, the reference electrode a saturated calomel electrode (SCE) at the same solution temperature; all potentials are given against the SCE. The potential at which the current density exceeded 50 uA cm-2 was defined as the pitting potential.",potentiodynamic,33
epit_environment_0140,141,142,fe_alloy,27,0.5,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0141,142,143,fe_alloy,27,0.5,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0142,143,144,fe_alloy,27,0.5,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0143,144,145,fe_alloy,27,0.5,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0144,145,146,fe_alloy,27,0.5,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0145,146,147,fe_alloy,27,0.5,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0146,147,148,fe_alloy,,0,0,"Potentiodynamic Polarization. the sample was kept immersed in the experimental solution for 5 min at open-circuit potential (OCP). The anodic potential was increased in steps of 20 mVSCE, and the current readings were recorded after waiting at each set potential for 1 min.",potentiodynamic,38
epit_environment_0147,148,149,fe_alloy,,3,7,"Potentiodynamic Polarization. the sample was kept immersed in the experimental solution for 5 min at open-circuit potential (OCP). The anodic potential was increased in steps of 20 mVSCE, and the current readings were recorded after waiting at each set potential for 1 min.",potentiodynamic,38
epit_environment_0148,149,150,fe_alloy,,4,7,"Potentiodynamic Polarization. the sample was kept immersed in the experimental solution for 5 min at open-circuit potential (OCP). The anodic potential was increased in steps of 20 mVSCE, and the current readings were recorded after waiting at each set potential for 1 min.",potentiodynamic,38
epit_environment_0149,150,151,fe_alloy,,6.2000000000000002,7,"Potentiodynamic Polarization. the sample was kept immersed in the experimental solution for 5 min at open-circuit potential (OCP). The anodic potential was increased in steps of 20 mVSCE, and the current readings were recorded after waiting at each set potential for 1 min.",potentiodynamic,38
epit_environment_0150,151,152,fe_alloy,22,0.5,1,"Potentiodynamic Polarization. All solutions used were deaerated with high-purity argon for at least 2 h before analysis. Potentials were measured against a saturated calomel electrode (SCE). Cathodic pretreatments were performed in 0.1 M hydrochloric acid (HCl) for 15 min at –700 mV SCE , while the current was monitored, in order to remove the air-formed oxide film.",potentiodynamic,26
epit_environment_0151,152,153,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0152,153,154,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0153,154,155,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0154,155,156,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0155,156,157,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0156,157,158,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0157,158,159,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0158,159,160,fe_alloy,25,1,7,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0159,160,161,fe_alloy,,0.017111655261748435,5,"Potentiodynamic Polarization. Before the test, the sample remain in contact with the solution for 30 min. at -0.3 to -0.1 V to passivate or reach equilibrium.",potentiodynamic,28
epit_environment_0160,161,162,fe_alloy,,0.017111655261748435,5,"Potentiodynamic Polarization. Before the test, the sample remain in contact with the solution for 30 min. at -0.3 to -0.1 V to passivate or reach equilibrium.",potentiodynamic,28
epit_environment_0161,162,163,fe_alloy,,0.017111655261748435,5,"Potentiodynamic Polarization. Before the test, the sample remain in contact with the solution for 30 min. at -0.3 to -0.1 V to passivate or reach equilibrium.",potentiodynamic,28
epit_environment_0162,163,164,fe_alloy,,0.017111655261748435,5,"Potentiodynamic Polarization. Before the test, the sample remain in contact with the solution for 30 min. at -0.3 to -0.1 V to passivate or reach equilibrium.",potentiodynamic,28
epit_environment_0163,164,165,fe_alloy,,0.017111655261748435,5,"Potentiodynamic Polarization. Before the test, the sample remain in contact with the solution for 30 min. at -0.3 to -0.1 V to passivate or reach equilibrium.",potentiodynamic,28
epit_environment_0164,165,166,fe_alloy,,0.017111655261748435,5,"Potentiodynamic Polarization. Before the test, the sample remain in contact with the solution for 30 min. at -0.3 to -0.1 V to passivate or reach equilibrium.",potentiodynamic,28
epit_environment_0165,166,167,fe_alloy,,0.017111655261748435,5,"Potentiodynamic Polarization. Before the test, the sample remain in contact with the solution for 30 min. at -0.3 to -0.1 V to passivate or reach equilibrium.",potentiodynamic,28
epit_environment_0166,167,168,fe_alloy,40,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0167,168,169,fe_alloy,40,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0168,169,170,fe_alloy,40,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0169,170,171,fe_alloy,40,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0170,171,172,fe_alloy,75,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0171,172,173,fe_alloy,75,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0172,173,174,fe_alloy,75,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0173,174,175,fe_alloy,75,1,7,Potentiodynamic Polarization. Gound to 600 grit at least 18 h before the test,potentiodynamic,30
epit_environment_0174,175,176,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0175,176,177,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0176,177,178,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0177,178,179,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0178,181,182,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0179,182,183,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0180,183,184,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0181,184,185,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0182,185,186,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0183,186,187,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0184,187,188,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0185,188,189,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0186,189,190,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0187,191,192,fe_alloy,25,0,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0188,192,193,fe_alloy,25,0,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0189,193,194,fe_alloy,25,0,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0190,194,195,fe_alloy,25,0,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0191,195,196,fe_alloy,25,0,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0192,196,197,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0193,197,198,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0194,198,199,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0195,199,200,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0196,200,201,fe_alloy,25,1,0,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0197,201,202,fe_alloy,25,0,0.69899999999999995,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0198,202,203,fe_alloy,25,0,0.69899999999999995,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0199,203,204,fe_alloy,25,0.12,0.69899999999999995,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0200,204,205,fe_alloy,25,0.12,0.69899999999999995,Potentiodynamic Polarization,potentiodynamic,8
epit_environment_0201,205,206,fe_alloy,65,0,0.69899999999999995,"Potentiostatic Polarization at different potentials. The working electrode was a rotating disk, the rotation rate was 3000 rpm in all experiments.",potentiostatic,42
epit_environment_0202,206,207,fe_alloy,65,0.12,0.69899999999999995,"Potentiostatic Polarization at different potentials. The working electrode was a rotating disk, the rotation rate was 3000 rpm in all experiments.",potentiostatic,42
epit_environment_0203,207,208,fe_alloy,22,0.5,1,Potentiodynamic Polarization. The specimens were activated at the cathodic potential of 2700 mV saturated calomel electrode (SCE) for 10 min.,potentiodynamic,37
epit_environment_0204,208,209,fe_alloy,25,0.29999999999999999,5.4000000000000004,"Potentiodynamic Polarization. Before athe test, specimens were cathodically polarized at - 1.150 V(SCE) for 15 min to reduce the polish-formed film.",potentiodynamic,27
epit_environment_0205,209,210,fe_alloy,25,0.29999999999999999,9,"Potentiodynamic Polarization. Before athe test, specimens were cathodically polarized at - 1.150 V(SCE) for 15 min to reduce the polish-formed film.",potentiodynamic,27
epit_environment_0206,210,211,fe_alloy,0,0.10000000000000001,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0207,211,212,fe_alloy,0,0.10000000000000001,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0208,212,213,fe_alloy,0,0.10000000000000001,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0209,213,214,fe_alloy,25,0.10000000000000001,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0210,214,215,fe_alloy,25,0.10000000000000001,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0211,215,216,fe_alloy,25,0.10000000000000001,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0212,216,217,fe_alloy,25,0,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0213,217,218,fe_alloy,25,0,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0214,218,219,fe_alloy,25,0,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0215,219,220,fe_alloy,0,0,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0216,220,221,fe_alloy,0,0,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0217,221,222,fe_alloy,0,0,7,"Potentiostatic Polarization, Potentiostatic polarization curves were obtained at 25°C and at 0°C in N,-saturated 0.1N NaCl and O*lN NaBr. The electrode totally immersed was first polarized in the least noble passive region for 15min, then the potential was moved in the noble direction 50mV every Smin until the pitting potential was approximated and the current showed a marked increase. This was followed by longer-time runs of 12-15h at a single potential in the neighbourhood of the critical potential in order to establish the steady state value. The least noble potential at which the current did not continuously increase with time and at which no pits could be observed under a low power microscope was taken as the final value.",potentiostatic,44
epit_environment_0218,222,223,fe_alloy,30,1,7,"Polarization test, strips of 1.25 cm x 1.25 cm of the experimental alloys, as well as the commercial alloys, were subjected to anodic polarization in dearated 1 N NaCI solution at 30 C. A Type 308 rod was welded to one side of each specimen and covered with rubber tubing, except the tip for electrical connection to a potentiostat. The specimens were then mounted in epoxy, ground to 600 grit, and rinsed with distilled water. The specimen/mount interface was covered with a thin film of lacquer, and approximately 1 cm 2 of the specimen was exposed. They were then kept in a desiccator until testing. The testing procedure consisted of: (1) introduction of the solution to a one liter polarization cell; (2) setting the temperature of the solution; (3) deoxygenating the solution with prepurified nitrogen at the rate of 90 ml/min starting 30 minutes before immersion of the specimen; (4) cleaning the specimen with distilled water just prior to transferring to the cel]; and (5) anodic polarization 50 minutes after the immersion at a scanning rate of 20 mV/min, using a PAR Model 173 potentiostat and ELSCINT Model ABA-26 Automatic Baseline Advance.",other,7
epit_environment_0219,223,224,fe_alloy,30,1,7,"Polarization test, strips of 1.25 cm x 1.25 cm of the experimental alloys, as well as the commercial alloys, were subjected to anodic polarization in dearated 1 N NaCI solution at 30 C. A Type 308 rod was welded to one side of each specimen and covered with rubber tubing, except the tip for electrical connection to a potentiostat. The specimens were then mounted in epoxy, ground to 600 grit, and rinsed with distilled water. The specimen/mount interface was covered with a thin film of lacquer, and approximately 1 cm 2 of the specimen was exposed. They were then kept in a desiccator until testing. The testing procedure consisted of: (1) introduction of the solution to a one liter polarization cell; (2) setting the temperature of the solution; (3) deoxygenating the solution with prepurified nitrogen at the rate of 90 ml/min starting 30 minutes before immersion of the specimen; (4) cleaning the specimen with distilled water just prior to transferring to the cel]; and (5) anodic polarization 50 minutes after the immersion at a scanning rate of 20 mV/min, using a PAR Model 173 potentiostat and ELSCINT Model ABA-26 Automatic Baseline Advance.",other,7
epit_environment_0220,224,225,fe_alloy,30,1,7,"Polarization test, strips of 1.25 cm x 1.25 cm of the experimental alloys, as well as the commercial alloys, were subjected to anodic polarization in dearated 1 N NaCI solution at 30 C. A Type 308 rod was welded to one side of each specimen and covered with rubber tubing, except the tip for electrical connection to a potentiostat. The specimens were then mounted in epoxy, ground to 600 grit, and rinsed with distilled water. The specimen/mount interface was covered with a thin film of lacquer, and approximately 1 cm 2 of the specimen was exposed. They were then kept in a desiccator until testing. The testing procedure consisted of: (1) introduction of the solution to a one liter polarization cell; (2) setting the temperature of the solution; (3) deoxygenating the solution with prepurified nitrogen at the rate of 90 ml/min starting 30 minutes before immersion of the specimen; (4) cleaning the specimen with distilled water just prior to transferring to the cel]; and (5) anodic polarization 50 minutes after the immersion at a scanning rate of 20 mV/min, using a PAR Model 173 potentiostat and ELSCINT Model ABA-26 Automatic Baseline Advance.",other,7
epit_environment_0221,225,226,fe_alloy,30,1,7,"Polarization test, strips of 1.25 cm x 1.25 cm of the experimental alloys, as well as the commercial alloys, were subjected to anodic polarization in dearated 1 N NaCI solution at 30 C. A Type 308 rod was welded to one side of each specimen and covered with rubber tubing, except the tip for electrical connection to a potentiostat. The specimens were then mounted in epoxy, ground to 600 grit, and rinsed with distilled water. The specimen/mount interface was covered with a thin film of lacquer, and approximately 1 cm 2 of the specimen was exposed. They were then kept in a desiccator until testing. The testing procedure consisted of: (1) introduction of the solution to a one liter polarization cell; (2) setting the temperature of the solution; (3) deoxygenating the solution with prepurified nitrogen at the rate of 90 ml/min starting 30 minutes before immersion of the specimen; (4) cleaning the specimen with distilled water just prior to transferring to the cel]; and (5) anodic polarization 50 minutes after the immersion at a scanning rate of 20 mV/min, using a PAR Model 173 potentiostat and ELSCINT Model ABA-26 Automatic Baseline Advance.",other,7
epit_environment_0222,226,227,fe_alloy,30,1,7,"Polarization test, strips of 1.25 cm x 1.25 cm of the experimental alloys, as well as the commercial alloys, were subjected to anodic polarization in dearated 1 N NaCI solution at 30 C. A Type 308 rod was welded to one side of each specimen and covered with rubber tubing, except the tip for electrical connection to a potentiostat. The specimens were then mounted in epoxy, ground to 600 grit, and rinsed with distilled water. The specimen/mount interface was covered with a thin film of lacquer, and approximately 1 cm 2 of the specimen was exposed. They were then kept in a desiccator until testing. The testing procedure consisted of: (1) introduction of the solution to a one liter polarization cell; (2) setting the temperature of the solution; (3) deoxygenating the solution with prepurified nitrogen at the rate of 90 ml/min starting 30 minutes before immersion of the specimen; (4) cleaning the specimen with distilled water just prior to transferring to the cel]; and (5) anodic polarization 50 minutes after the immersion at a scanning rate of 20 mV/min, using a PAR Model 173 potentiostat and ELSCINT Model ABA-26 Automatic Baseline Advance.",other,7
