dataset,table,column,current_group,semantic_domain,causal_role,statistical_family,data_kind,review_priority,current_vs_proposed_changed,semantic_score,semantic_score_margin,semantic_scores,semantic_reasons,distribution_tags,causal_tags,n_rows,nonmissing_count,nonmissing_ratio,unique_count,unique_ratio_nonmissing,numeric_count,numeric_ratio_nonmissing,numeric_ratio_rows,unique_numeric_count,integer_like_ratio,numeric_min,numeric_q01,numeric_q05,numeric_q25,numeric_median,numeric_q75,numeric_q95,numeric_q99,numeric_max,numeric_mean,numeric_std,numeric_iqr,numeric_skew,positive_ratio,negative_ratio,zero_ratio,composition_set,composition_sum_median,is_element_symbol,avg_text_len,max_text_len,top_values
mg_az91_inhibitors,Features,ATSC1v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,58,0.8529411764705882,68,1.0,1.0,58,0.0,0.195129948,0.24896517964,0.4529982115,0.984714154,1.4899476790000001,1.953690731,2.8837738676999995,5.380647669889994,7.849185307,1.637525586647059,1.0912655190839224,0.9689765770000001,2.8643309688182415,1.0,0.0,0.0,,,False,10.735294117647058,11,"[{""count"": 5, ""share"": 0.07352941176470588, ""value"": ""1.950001079""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.482595278""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.49730008""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.73713404""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.253863961""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.1379637""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.984714154""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.418601092""}]"
mg_az91_inhibitors,Features,ATSC2v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,63,0.9264705882352942,68,1.0,1.0,63,0.0,0.230267779,0.29413743917,0.84018737195,1.62519532425,2.3515800105,3.2037621122499997,4.8256921447,8.757575474139989,13.09070946,2.644193275352941,1.8027802986605055,1.5785667879999998,3.002227341367354,1.0,0.0,0.0,,,False,10.705882352941176,11,"[{""count"": 3, ""share"": 0.04411764705882353, ""value"": ""3.292484161""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""2.63284762""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.1228976""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.626665596""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""1.119985572""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.277405233""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""3.092569184""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.624246109""}]"
mg_az91_inhibitors,Features,ATSC3v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,65,0.9558823529411765,68,1.0,1.0,65,0.0,0.148005032,0.25573841096,0.46875037825,1.48185102775,2.8434234944999996,3.78468432175,6.543407857049998,11.167607792629987,16.54348814,3.077027305911765,2.403394170500627,2.302833294,2.80022196348833,1.0,0.0,0.0,,,False,10.75,11,"[{""count"": 2, ""share"": 0.029411764705882353, ""value"": ""3.003049117""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""3.694423945""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.01944212""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.500677595""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.851960304""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""4.059157155""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.682133697""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.4515588""}]"
mg_az91_inhibitors,Features,ATSC4v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,67,0.9852941176470589,68,1.0,1.0,67,0.014705882352941176,0.0,0.0456384369,0.28130130415,1.0735845480000001,2.325081388,3.5648044477500003,6.085415952349999,11.523734950299989,15.74642195,2.7362069423970588,2.453794236336342,2.49121989975,2.5946039086212087,0.9852941176470589,0.0,0.014705882352941176,,,False,10.5,11,"[{""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.74661776""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""3.114162678""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""3.950711182""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""1.046322642""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.503730145""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""3.132831901""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.273245281""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.264627""}]"
mg_az91_inhibitors,Features,ATSC5v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,61,0.8970588235294118,68,1.0,1.0,61,0.08823529411764706,0.0,0.0,0.0,0.507527946,1.7546045315,2.4256598812499996,4.370001913349999,9.329632544659987,14.3745223,1.916214652470588,2.0796650672381847,1.9181319352499997,3.374492816419731,0.9117647058823529,0.0,0.08823529411764706,,,False,9.911764705882353,11,"[{""count"": 6, ""share"": 0.08823529411764706, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.59566384""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.240205259""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.174403911""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.630833879""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.020955885""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.030076209""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.642911955""}]"
mg_az91_inhibitors,Features,ATSC6v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,54,0.7941176470588235,68,1.0,1.0,54,0.20588235294117646,0.0,0.0,0.0,0.082016853,0.8432127885,1.34666319175,2.8776938127999996,7.792245360079987,13.09298304,1.1013655230000001,1.7725182610367853,1.26464633875,4.778663363002707,0.7941176470588235,0.0,0.20588235294117646,,,False,8.647058823529411,11,"[{""count"": 14, ""share"": 0.20588235294117646, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.0877536""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.71392625""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.990988104""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""6.24E-05""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""1.408448993""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.76731399""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""1.239702209""}]"
mg_az91_inhibitors,Features,ATSC7v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,41,0.6029411764705882,68,1.0,1.0,41,0.36764705882352944,0.0,0.0,0.0,0.0,0.2240550295,0.625301674,1.7416514915499997,7.401720394539987,12.11601998,0.6072239866470588,1.5826956799412313,0.625301674,5.988279569378673,0.6323529411764706,0.0,0.36764705882352944,,,False,7.102941176470588,11,"[{""count"": 25, ""share"": 0.36764705882352944, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.156816""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.625301674""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.17264025""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.757253472""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""1.018374136""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.240483041""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.214388238""}]"
mg_az91_inhibitors,Features,ATSC8v,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,26,0.38235294117647056,68,1.0,1.0,26,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.1513971905,0.9178077458999998,6.4423624908299875,11.22254486,0.3565852808970588,1.432024685093373,0.1513971905,6.678628726321244,0.38235294117647056,0.0,0.6176470588235294,,,False,4.720588235294118,11,"[{""count"": 42, ""share"": 0.6176470588235294, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.145482019""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.386171084""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.964490867""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.174479906""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.12702096""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.235186""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.130265996""}]"
mg_az91_inhibitors,Features,ATSC1e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,58,0.8529411764705882,68,1.0,1.0,58,0.0,0.00831376,0.0116863256,0.03303104005,0.05599425425,0.10225686,0.18389086799999999,0.3341849451,0.3946739714099999,0.4365444,0.13510877835294122,0.097045037763884,0.12789661375,1.107543992183009,1.0,0.0,0.0,,,False,10.514705882352942,11,"[{""count"": 5, ""share"": 0.07352941176470588, ""value"": ""0.09553917""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.144041982""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.047510918""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.20620449""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.055856627""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.079865""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.205215402""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.177966228""}]"
mg_az91_inhibitors,Features,ATSC2e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,63,0.9264705882352942,68,1.0,1.0,63,0.0,0.030062336,0.03027818655,0.038599541450000004,0.142627584,0.18061391999999998,0.330546401,0.5749492258,0.6097457114999999,0.633438285,0.2424564540882353,0.1530104908262363,0.187918817,0.9145348033080452,1.0,0.0,0.0,,,False,10.838235294117647,11,"[{""count"": 3, ""share"": 0.04411764705882353, ""value"": ""0.177467138""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.202091532""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.29385036""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.330546401""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.384283384""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.535669135""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.030062336""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.102824868""}]"
mg_az91_inhibitors,Features,ATSC3e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,65,0.9558823529411765,68,1.0,1.0,65,0.0,0.043651622,0.05162228973,0.05896076165,0.1614341,0.259742217,0.46965641,0.9556994793499999,1.1876426460999998,1.248479162,0.34639512613235296,0.27230762300615885,0.30822231,1.4238374075869027,1.0,0.0,0.0,,,False,10.838235294117647,11,"[{""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.246579694""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.162550588""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.37908414""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.663267131""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.598019615""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.088149213""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.055548141""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.219049144""}]"
mg_az91_inhibitors,Features,ATSC4e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,67,0.9852941176470589,68,1.0,1.0,67,0.014705882352941176,0.0,0.00926389168,0.029002711950000003,0.16019422625000002,0.29609712,0.47224564,1.08008328975,1.3479806263999996,1.522737852,0.39094415397058824,0.33276765428829863,0.31205141375,1.384844740306389,0.9852941176470589,0.0,0.014705882352941176,,,False,10.632352941176471,11,"[{""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.29609712""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.470595019""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.421064092""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.529797426""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.87336043""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.054080531""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.018576281""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.036913067""}]"
mg_az91_inhibitors,Features,ATSC5e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,61,0.8970588235294118,68,1.0,1.0,61,0.08823529411764706,0.0,0.0,0.0,0.0963172855,0.207465912,0.3915150125,0.9749221760499998,1.2688447109899998,1.377757568,0.30744673747058826,0.30849995134872216,0.29519772699999997,1.4931396270747257,0.9117647058823529,0.0,0.08823529411764706,,,False,9.882352941176471,11,"[{""count"": 6, ""share"": 0.08823529411764706, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.29609712""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.02216924""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.35878189""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.243111972""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.317153347""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.642034288""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.048310693""}]"
mg_az91_inhibitors,Features,ATSC6e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,54,0.7941176470588235,68,1.0,1.0,54,0.20588235294117646,0.0,0.0,0.0,0.01859223175,0.09409851999999999,0.28146896725000004,0.7841548026999998,1.06668021978,1.10272345,0.19892567604411765,0.2573390039332508,0.2628767355,1.8338858020364104,0.7941176470588235,0.0,0.20588235294117646,,,False,8.779411764705882,11,"[{""count"": 14, ""share"": 0.20588235294117646, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.14056416""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.274162334""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.303388867""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.078281331""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.699321237""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.032067546""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.305047382""}]"
mg_az91_inhibitors,Features,ATSC7e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,41,0.6029411764705882,68,1.0,1.0,41,0.36764705882352944,0.0,0.0,0.0,0.0,0.020225034,0.131426696,0.3462521931,0.5799889562899994,0.822236175,0.08710644972058823,0.1401692335543687,0.131426696,2.735006200956287,0.6323529411764706,0.0,0.36764705882352944,,,False,7.132352941176471,11,"[{""count"": 25, ""share"": 0.36764705882352944, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.02187441""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.075431694""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.00913936""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.0490105""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.051020662""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.332250625""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.018575658""}]"
mg_az91_inhibitors,Features,ATSC8e,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor""]","[""intervention_agent_not_base_material""]",68,68,1.0,26,0.38235294117647056,68,1.0,1.0,26,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.015048870499999999,0.1837359532499999,0.31993055513999996,0.331085625,0.02741424860294118,0.06660659491258324,0.015048870499999999,3.2575029742045265,0.38235294117647056,0.0,0.6176470588235294,,,False,4.705882352941177,11,"[{""count"": 42, ""share"": 0.6176470588235294, ""value"": ""0""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.007288666""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.040755125""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.011112781""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.110045146""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.017718272""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.023174835""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.021062302""}]"
mg_az91_inhibitors,Features,ATSC1p,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,58,0.8529411764705882,68,1.0,1.0,58,0.0,0.148926881,0.15488836412,0.26506314275000004,0.9224902127500001,1.4474105659999998,1.77969356875,2.34311926,3.932979438139994,6.146876892,1.4313325058382356,0.8348169420126229,0.8572033559999999,2.476656541092843,1.0,0.0,0.0,,,False,10.867647058823529,11,"[{""count"": 5, ""share"": 0.07352941176470588, ""value"": ""1.844531419""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.479165105""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.40915278""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.948504229""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""0.894880654""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.153086377""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.383255402""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.584343797""}]"
mg_az91_inhibitors,Features,ATSC2p,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,63,0.9264705882352942,68,1.0,1.0,63,0.0,0.102207747,0.19127950675000002,0.42999028635000003,1.1330981235,2.1186980574999996,2.70687849975,3.6086200662999994,6.28560175438999,9.842759914,2.094093379132353,1.339854166501914,1.5737803762500002,2.750023941886041,1.0,0.0,0.0,,,False,10.852941176470589,11,"[{""count"": 3, ""share"": 0.04411764705882353, ""value"": ""2.780435084""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""2.331171728""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.133355753""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.87013771""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""1.271736215""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""3.189926338""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.361142365""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.235150672""}]"
mg_az91_inhibitors,Features,ATSC3p,intervention,molecular_descriptor,intervention_agent_descriptor,dense_molecular_descriptor,numeric_continuous,high_molecular_vs_intervention,True,6.0,4.25,"{""intervention"": 1.75, ""molecular_descriptor"": 6.0}","[""current_group:intervention"", ""inhibitor_or_molecular_descriptor_pattern"", ""dense_numeric_in_inhibitor_dataset""]","[""dense_numeric_agent_descriptor"", ""positive""]","[""intervention_agent_not_base_material""]",68,68,1.0,65,0.9558823529411765,68,1.0,1.0,65,0.0,0.035731405,0.0792871134,0.2649064946,1.191826652,2.4627784275,3.1243235672500003,4.34729036245,7.986642387339989,12.27765685,2.3834627764852936,1.7434284744223274,1.9324969152500002,2.644472066335497,1.0,0.0,0.0,,,False,10.779411764705882,11,"[{""count"": 2, ""share"": 0.029411764705882353, ""value"": ""2.616070356""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""3.20794634""}, {""count"": 2, ""share"": 0.029411764705882353, ""value"": ""1.02508827""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""1.28030922""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""4.060798741""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""2.966282345""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.337973629""}, {""count"": 1, ""share"": 0.014705882352941176, ""value"": ""0.197940696""}]"
